LAT,LON,YEAR,MO,DY,PRECTOT,QV2M,PS,TS,KT,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN
28.25,77.25,2010,4,30,0.3,0.00704,98.13,37.68,0.69,7.3,10.36
28.75,77.25,2010,4,30,0.32,0.006687,98.07,37.68,0.69,7.3,10.36
28.25,77.25,2010,5,1,1.21,0.007826,98.25,35.97,0.64,6.93,10.41
28.75,77.25,2010,5,1,1.35,0.007863,98.2,36.42,0.64,6.93,10.41
28.25,77.25,2010,5,2,0.13,0.006964,98.07,37.51,0.64,6.82,10.37
28.75,77.25,2010,5,2,0.15,0.00687,98.02,37.26,0.64,6.82,10.37
28.25,77.25,2010,5,3,0,0.006471,97.83,37.13,0.69,7.46,9.92
28.75,77.25,2010,5,3,0,0.006808,97.78,36.91,0.69,7.46,9.92
28.25,77.25,2010,5,4,0,0.005827,97.65,37.34,0.71,7.57,9.77
28.75,77.25,2010,5,4,0,0.005805,97.59,37.21,0.71,7.57,9.77
28.25,77.25,2010,5,5,0,0.006044,97.56,38.2,0.67,7.48,10.31
28.75,77.25,2010,5,5,0,0.006063,97.49,38.22,0.67,7.48,10.31
28.25,77.25,2010,5,6,0,0.006802,97.67,38.38,0.51,5.67,10.57
28.75,77.25,2010,5,6,0.02,0.006467,97.62,38.3,0.51,5.67,10.57
28.25,77.25,2010,5,7,2.2,0.009436,97.69,38.12,0.6,6.64,10.71
28.75,77.25,2010,5,7,1.78,0.009159,97.64,37.71,0.6,6.64,10.71
28.25,77.25,2010,5,8,0.02,0.008607,97.85,37.4,0.71,7.56,9.84
28.75,77.25,2010,5,8,0,0.008869,97.81,37.22,0.71,7.56,9.84
28.25,77.25,2010,5,9,0,0.007638,97.72,36.99,0.67,7.5,9.82
28.75,77.25,2010,5,9,0,0.007648,97.65,36.87,0.67,7.5,9.82
28.25,77.25,2010,5,10,0.02,0.006259,97.66,36.91,0.69,7.63,9.66
28.75,77.25,2010,5,10,0,0.006246,97.6,36.88,0.69,7.63,9.66
28.25,77.25,2010,5,11,0.25,0.005537,97.69,37.26,0.71,7.63,9.7
28.75,77.25,2010,5,11,0.3,0.005661,97.63,37.17,0.71,7.63,9.7
28.25,77.25,2010,5,12,0,0.005118,97.69,37.27,0.72,7.78,9.41
28.75,77.25,2010,5,12,0,0.005316,97.62,37.28,0.72,7.78,9.41
28.25,77.25,2010,5,13,0,0.004204,97.6,38.44,0.69,7.61,9.85
28.75,77.25,2010,5,13,0,0.004201,97.55,38.2,0.69,7.61,9.85
28.25,77.25,2010,5,14,0,0.003855,97.54,38.21,0.67,7.61,10.31
28.75,77.25,2010,5,14,0,0.003974,97.49,37.83,0.67,7.61,10.31
28.25,77.25,2010,5,15,0,0.004474,97.62,38.77,0.67,7.58,10.41
28.75,77.25,2010,5,15,0,0.004521,97.56,38.72,0.67,7.58,10.41
28.25,77.25,2010,5,16,0,0.004704,97.58,39.27,0.7,7.78,9.69
28.75,77.25,2010,5,16,0,0.004384,97.51,38.8,0.7,7.78,9.69
28.25,77.25,2010,5,17,0,0.006551,97.6,41.72,0.62,6.9,10.97
28.75,77.25,2010,5,17,0,0.006368,97.54,41.28,0.62,6.9,10.97
28.25,77.25,2010,5,18,0,0.006206,97.72,40.51,0.64,7.15,10.62
28.75,77.25,2010,5,18,0,0.006215,97.66,40.27,0.64,7.15,10.62
28.25,77.25,2010,5,19,0.08,0.005665,97.71,39.27,0.69,7.75,10.09
28.75,77.25,2010,5,19,0.33,0.005895,97.66,38.64,0.69,7.75,10.09
28.25,77.25,2010,5,20,0,0.004547,97.62,38.2,0.69,7.89,9.68
28.75,77.25,2010,5,20,0,0.00438,97.56,37.72,0.69,7.89,9.68
28.25,77.25,2010,5,21,0,0.003898,97.61,38.83,0.71,8.08,9.08
28.75,77.25,2010,5,21,0,0.00381,97.55,38.58,0.71,8.08,9.08
28.25,77.25,2010,5,22,0,0.004211,97.62,40.55,0.72,7.86,9.96
28.75,77.25,2010,5,22,0,0.004053,97.56,40.26,0.72,7.86,9.96
28.25,77.25,2010,5,23,0,0.005001,97.5,39.97,0.64,7.14,11.01
28.75,77.25,2010,5,23,0.17,0.005026,97.44,39.8,0.64,7.14,11.01
28.25,77.25,2010,5,24,0.14,0.006285,97.17,42.08,0.68,7.76,10.46
28.75,77.25,2010,5,24,0.45,0.006212,97.12,41.65,0.68,7.76,10.46
28.25,77.25,2010,5,25,0.01,0.00489,97.04,40.76,0.7,7.83,10.06
28.75,77.25,2010,5,25,0,0.004355,96.96,40.43,0.7,7.83,10.06
28.25,77.25,2010,5,26,0,0.005144,96.99,40.66,0.71,7.79,10.4
28.75,77.25,2010,5,26,0,0.00416,96.91,40.31,0.71,7.79,10.4
28.25,77.25,2010,5,27,0,0.008911,97.08,40.86,0.66,7.29,10.99
28.75,77.25,2010,5,27,0,0.008209,97.01,40.42,0.66,7.29,10.99
28.25,77.25,2010,5,28,0.48,0.00978,97.26,41.31,0.65,7.3,11.07
28.75,77.25,2010,5,28,0.57,0.009507,97.2,40.63,0.65,7.3,11.07
28.25,77.25,2010,5,29,0.01,0.008347,97.5,40.11,0.61,6.95,10.73
28.75,77.25,2010,5,29,0.05,0.008128,97.45,39.71,0.61,6.95,10.73
28.25,77.25,2010,5,30,1.25,0.005097,97.63,38.16,0.67,7.4,10.23
28.75,77.25,2010,5,30,1.24,0.005077,97.57,37.64,0.67,7.4,10.23
28.25,77.25,2010,5,31,0,0.004733,97.61,38.4,0.72,8.01,9.64
28.75,77.25,2010,5,31,0,0.004695,97.54,38.06,0.72,8.01,9.64
28.25,77.25,2010,6,1,0,0.005144,97.61,39.62,0.68,7.71,10.29
28.75,77.25,2010,6,1,0,0.004795,97.53,39.29,0.68,7.71,10.29
28.25,77.25,2010,6,2,0,0.00785,97.73,39.88,0.67,7.59,10.93
28.75,77.25,2010,6,2,0,0.007632,97.65,39.59,0.67,7.59,10.93
28.25,77.25,2010,6,3,3.3,0.01225,97.86,38.63,0.59,6.8,11.49
28.75,77.25,2010,6,3,1.64,0.011233,97.75,39.65,0.59,6.8,11.49
28.25,77.25,2010,6,4,2.27,0.013592,97.83,37.22,0.65,7.26,10.95
28.75,77.25,2010,6,4,1.52,0.012941,97.73,38.88,0.65,7.26,10.95
28.25,77.25,2010,6,5,0.06,0.010952,97.63,36.11,0.46,5.24,10.89
28.75,77.25,2010,6,5,0.05,0.01037,97.56,36.44,0.46,5.24,10.89
28.25,77.25,2010,6,6,0.04,0.009062,97.6,36.35,0.53,6.05,10.54
28.75,77.25,2010,6,6,0.03,0.008541,97.53,36.89,0.53,6.05,10.54
28.25,77.25,2010,6,7,3.04,0.010182,97.67,34.96,0.35,4.01,10.74
28.75,77.25,2010,6,7,6.13,0.01002,97.61,34.7,0.35,4.01,10.74
28.25,77.25,2010,6,8,1.16,0.013758,97.62,33.16,0.39,4.51,10.95
28.75,77.25,2010,6,8,4.11,0.013687,97.58,32.47,0.39,4.51,10.95
28.25,77.25,2010,6,9,0.02,0.011514,97.76,34.93,0.69,7.78,10.04
28.75,77.25,2010,6,9,0.16,0.011807,97.68,34.16,0.69,7.78,10.04
28.25,77.25,2010,6,10,0.06,0.010326,97.81,36.71,0.69,7.84,10.04
28.75,77.25,2010,6,10,0.2,0.010686,97.75,35.81,0.69,7.84,10.04
28.25,77.25,2010,6,11,0,0.009647,97.67,37.71,0.68,7.76,10.45
28.75,77.25,2010,6,11,0,0.01015,97.61,36.96,0.68,7.76,10.45
28.25,77.25,2010,6,12,0,0.008292,97.53,38.97,0.68,7.73,10.65
28.75,77.25,2010,6,12,0,0.008713,97.48,38.15,0.68,7.73,10.65
28.25,77.25,2010,6,13,0.09,0.008564,97.38,40.7,0.7,7.83,10.7
28.75,77.25,2010,6,13,0.09,0.00913,97.35,39.78,0.7,7.83,10.7
28.25,77.25,2010,6,14,0.35,0.01026,97.41,40.89,0.69,7.69,10.85
28.75,77.25,2010,6,14,0.61,0.010608,97.39,39.99,0.69,7.69,10.85
28.25,77.25,2010,6,15,0.34,0.009007,97.4,41.07,0.67,7.64,10.66
28.75,77.25,2010,6,15,0.09,0.008889,97.36,39.77,0.67,7.64,10.66
28.25,77.25,2010,6,16,0.04,0.010572,97.54,39.6,0.43,4.93,10.83
28.75,77.25,2010,6,16,0.04,0.010304,97.48,38.78,0.43,4.93,10.83
28.25,77.25,2010,6,17,0,0.008856,97.48,41.22,0.67,7.74,10.28
28.75,77.25,2010,6,17,0,0.008708,97.44,40.5,0.67,7.74,10.28
28.25,77.25,2010,6,18,0,0.008024,97.57,40.66,0.7,7.85,10.43
28.75,77.25,2010,6,18,0,0.008201,97.52,39.83,0.7,7.85,10.43
28.25,77.25,2010,6,19,0,0.007159,97.51,40.97,0.68,7.94,10.49
28.75,77.25,2010,6,19,0,0.007583,97.46,40.26,0.68,7.94,10.49
28.25,77.25,2010,6,20,0,0.007876,97.41,42.87,0.7,7.85,10.78
28.75,77.25,2010,6,20,0,0.008306,97.37,42.43,0.7,7.85,10.78
28.25,77.25,2010,6,21,0,0.007403,97.27,43.6,0.69,7.79,11.32
28.75,77.25,2010,6,21,0.06,0.00751,97.21,42.97,0.69,7.79,11.32
28.25,77.25,2010,6,22,0,0.00718,97.08,41.73,0.66,7.59,11.33
28.75,77.25,2010,6,22,0.01,0.007051,97.01,41.76,0.66,7.59,11.33
28.25,77.25,2010,6,23,0.19,0.010246,97.2,41.32,0.69,7.67,11.45
28.75,77.25,2010,6,23,0.97,0.010083,97.13,40.59,0.69,7.67,11.45
28.25,77.25,2010,6,24,0.37,0.010809,97.08,42.34,0.6,6.97,11.59
28.75,77.25,2010,6,24,1.69,0.010851,97.02,41.3,0.6,6.97,11.59
28.25,77.25,2010,6,25,1.29,0.01166,97.19,41.11,0.58,6.52,11.28
28.75,77.25,2010,6,25,3.28,0.012604,97.16,39.55,0.58,6.52,11.28
28.25,77.25,2010,6,26,0.88,0.01187,97.23,41.14,0.69,7.71,11.02
28.75,77.25,2010,6,26,0.74,0.01227,97.19,39.73,0.69,7.71,11.02
28.25,77.25,2010,6,27,0.27,0.012265,97.22,41.5,0.67,7.53,11.17
28.75,77.25,2010,6,27,0.83,0.012719,97.17,40.47,0.67,7.53,11.17
28.25,77.25,2010,6,28,0.01,0.011549,97.15,42.54,0.37,4.21,11.07
28.75,77.25,2010,6,28,0.25,0.012055,97.1,41.92,0.37,4.21,11.07
28.25,77.25,2010,6,29,0.23,0.011439,97.1,42.42,0.66,7.44,11.01
28.75,77.25,2010,6,29,0.03,0.011542,97.06,42.14,0.66,7.44,11.01
28.25,77.25,2010,6,30,0.29,0.010408,97.14,42.23,0.56,6.38,11.32
28.75,77.25,2010,6,30,0.08,0.010286,97.08,42,0.56,6.38,11.32
28.25,77.25,2010,7,1,2.28,0.011979,97.25,41.39,0.59,6.69,11.33
28.75,77.25,2010,7,1,4.97,0.012883,97.2,40.08,0.59,6.69,11.33
28.25,77.25,2010,7,2,0.39,0.014359,97.51,40.71,0.66,7.4,11.02
28.75,77.25,2010,7,2,0.22,0.014858,97.47,39.74,0.66,7.4,11.02
28.25,77.25,2010,7,3,9.41,0.0169,97.54,37.45,0.61,6.88,10.95
28.75,77.25,2010,7,3,9.02,0.016849,97.51,37.13,0.61,6.88,10.95
28.25,77.25,2010,7,4,31.35,0.019302,97.67,32.03,0.44,4.98,11.19
28.75,77.25,2010,7,4,36.75,0.019256,97.66,31.8,0.44,4.98,11.19
28.25,77.25,2010,7,5,17.19,0.019994,97.67,30.98,0.31,3.56,11.16
28.75,77.25,2010,7,5,20.56,0.019935,97.66,30.3,0.31,3.56,11.16
28.25,77.25,2010,7,6,10.91,0.020078,97.68,31.63,0.42,4.74,11.05
28.75,77.25,2010,7,6,13.53,0.020228,97.66,31.05,0.42,4.74,11.05
28.25,77.25,2010,7,7,13.71,0.019143,97.86,33.41,0.59,6.54,11.13
28.75,77.25,2010,7,7,16.91,0.019819,97.82,32.77,0.59,6.54,11.13
28.25,77.25,2010,7,8,1.03,0.018386,97.9,35.59,0.62,7.08,11.09
28.75,77.25,2010,7,8,1.55,0.018939,97.87,34.95,0.62,7.08,11.09
28.25,77.25,2010,7,9,0.58,0.018483,97.6,37.34,0.57,6.6,11.14
28.75,77.25,2010,7,9,0.99,0.018988,97.55,36.47,0.57,6.6,11.14
28.25,77.25,2010,7,10,3.71,0.018597,97.46,36.77,0.66,7.38,11.09
28.75,77.25,2010,7,10,3.5,0.018574,97.39,36.3,0.66,7.38,11.09
28.25,77.25,2010,7,11,5.71,0.019183,97.35,35.64,0.51,5.85,10.88
28.75,77.25,2010,7,11,7.68,0.019573,97.27,35.27,0.51,5.85,10.88
28.25,77.25,2010,7,12,24.15,0.020446,97.29,33.24,0.57,6.32,11.09
28.75,77.25,2010,7,12,27.34,0.020654,97.24,31.81,0.57,6.32,11.09
28.25,77.25,2010,7,13,5.22,0.019455,97.59,33.85,0.67,7.55,10.66
28.75,77.25,2010,7,13,6.2,0.020004,97.53,32.94,0.67,7.55,10.66
28.25,77.25,2010,7,14,0,0.018015,97.72,35.17,0.65,7.13,10.71
28.75,77.25,2010,7,14,0.04,0.018467,97.67,34,0.65,7.13,10.71
28.25,77.25,2010,7,15,1.35,0.017064,97.64,35.34,0.53,5.99,11.01
28.75,77.25,2010,7,15,1.83,0.017288,97.6,34.35,0.53,5.99,11.01
28.25,77.25,2010,7,16,0.76,0.019303,97.48,34.94,0.62,6.92,11.18
28.75,77.25,2010,7,16,0.9,0.019677,97.45,34.33,0.62,6.92,11.18
28.25,77.25,2010,7,17,0.25,0.019977,97.5,34.88,0.45,4.98,11.2
28.75,77.25,2010,7,17,0.66,0.020414,97.47,34.14,0.45,4.98,11.2
28.25,77.25,2010,7,18,5.15,0.020652,97.39,33.96,0.61,6.9,11.38
28.75,77.25,2010,7,18,4.21,0.02092,97.31,33.85,0.61,6.9,11.38
28.25,77.25,2010,7,19,9.05,0.021116,97.26,31.49,0.28,3.15,11.35
28.75,77.25,2010,7,19,9.8,0.021466,97.16,32.11,0.28,3.15,11.35
28.25,77.25,2010,7,20,21.31,0.020618,97.43,29.14,0.3,3.33,11.05
28.75,77.25,2010,7,20,24.57,0.021048,97.34,29.25,0.3,3.33,11.05
28.25,77.25,2010,7,21,8.76,0.020298,97.56,29.47,0.49,5.43,11.1
28.75,77.25,2010,7,21,9.62,0.020367,97.48,29.1,0.49,5.43,11.1
28.25,77.25,2010,7,22,12.63,0.019577,97.64,30.21,0.47,5.31,10.93
28.75,77.25,2010,7,22,15,0.019955,97.61,29.59,0.47,5.31,10.93
28.25,77.25,2010,7,23,1.75,0.019108,97.46,32.25,0.61,6.89,10.84
28.75,77.25,2010,7,23,2.2,0.019421,97.42,31.42,0.61,6.89,10.84
28.25,77.25,2010,7,24,0.7,0.019337,97.2,33.16,0.46,5.14,11.25
28.75,77.25,2010,7,24,0.85,0.019895,97.14,32.31,0.46,5.14,11.25
28.25,77.25,2010,7,25,0.36,0.020817,97.08,32.06,0.48,5.22,11.12
28.75,77.25,2010,7,25,0.09,0.02142,97.05,31.57,0.48,5.22,11.12
28.25,77.25,2010,7,26,1.28,0.020022,97.26,31.24,0.6,6.61,11.09
28.75,77.25,2010,7,26,0.8,0.020606,97.27,29.81,0.6,6.61,11.09
28.25,77.25,2010,7,27,3.23,0.019794,97.45,29.49,0.23,2.59,11.07
28.75,77.25,2010,7,27,5.02,0.019754,97.47,28.91,0.23,2.59,11.07
28.25,77.25,2010,7,28,3.18,0.019658,97.69,29.05,0.55,6.04,10.97
28.75,77.25,2010,7,28,3.47,0.019846,97.67,28.79,0.55,6.04,10.97
28.25,77.25,2010,7,29,11.14,0.020864,97.56,32.12,0.57,6.31,10.96
28.75,77.25,2010,7,29,12.79,0.021243,97.52,31.2,0.57,6.31,10.96
28.25,77.25,2010,7,30,9.37,0.020947,97.54,31.52,0.17,1.93,11.02
28.75,77.25,2010,7,30,20.09,0.021494,97.47,31.07,0.17,1.93,11.02
28.25,77.25,2010,7,31,35.31,0.021175,97.69,27.84,0.17,1.88,11.15
28.75,77.25,2010,7,31,37.58,0.0215,97.63,27.71,0.17,1.88,11.15
28.25,77.25,2010,8,1,8.45,0.020358,97.7,28.65,0.29,3.2,10.91
28.75,77.25,2010,8,1,10.23,0.020349,97.68,28.13,0.29,3.2,10.91
28.25,77.25,2010,8,2,1.56,0.020149,97.54,29.2,0.52,5.74,10.9
28.75,77.25,2010,8,2,1.53,0.020555,97.52,28.58,0.52,5.74,10.9
28.25,77.25,2010,8,3,4.01,0.020569,97.39,29.63,0.49,5.33,10.9
28.75,77.25,2010,8,3,2.26,0.020819,97.39,29.23,0.49,5.33,10.9
28.25,77.25,2010,8,4,6.88,0.021236,97.32,29.68,0.49,5.36,10.96
28.75,77.25,2010,8,4,7.04,0.021581,97.31,29.35,0.49,5.36,10.96
28.25,77.25,2010,8,5,2.34,0.021409,97.68,27.95,0.21,2.29,11.07
28.75,77.25,2010,8,5,3.14,0.021538,97.66,27.69,0.21,2.29,11.07
28.25,77.25,2010,8,6,0.17,0.021009,97.94,29.7,0.59,6.42,11.03
28.75,77.25,2010,8,6,0.83,0.021183,97.92,28.8,0.59,6.42,11.03
28.25,77.25,2010,8,7,0.17,0.020535,97.82,29.81,0.58,6.21,10.82
28.75,77.25,2010,8,7,0.67,0.020911,97.81,29.21,0.58,6.21,10.82
28.25,77.25,2010,8,8,0.63,0.020094,97.68,30.49,0.63,6.66,10.78
28.75,77.25,2010,8,8,2.94,0.020478,97.67,29.49,0.63,6.66,10.78
28.25,77.25,2010,8,9,0.37,0.019954,97.64,31.12,0.55,5.96,10.78
28.75,77.25,2010,8,9,1.42,0.020567,97.61,30.26,0.55,5.96,10.78
28.25,77.25,2010,8,10,12.79,0.020339,97.68,31.87,0.56,5.95,10.87
28.75,77.25,2010,8,10,14.45,0.020765,97.63,31.01,0.56,5.95,10.87
28.25,77.25,2010,8,11,15.16,0.021409,97.68,31.05,0.56,6.02,11.05
28.75,77.25,2010,8,11,14.85,0.021556,97.61,30.64,0.56,6.02,11.05
28.25,77.25,2010,8,12,3.43,0.021234,97.76,30.4,0.38,3.99,11.06
28.75,77.25,2010,8,12,3.12,0.021625,97.7,30.12,0.38,3.99,11.06
28.25,77.25,2010,8,13,8.63,0.020646,97.77,30.83,0.58,6.27,10.91
28.75,77.25,2010,8,13,9.56,0.020751,97.71,30.78,0.58,6.27,10.91
28.25,77.25,2010,8,14,33.08,0.020799,97.71,29.76,0.48,5.03,11.01
28.75,77.25,2010,8,14,38.14,0.02114,97.67,28.84,0.48,5.03,11.01
28.25,77.25,2010,8,15,12.08,0.021212,97.84,30.17,0.57,6.12,10.85
28.75,77.25,2010,8,15,11.93,0.021619,97.8,29.58,0.57,6.12,10.85
28.25,77.25,2010,8,16,4.4,0.021259,97.92,30.11,0.42,4.43,11.09
28.75,77.25,2010,8,16,3.76,0.021592,97.87,29.75,0.42,4.43,11.09
28.25,77.25,2010,8,17,1.18,0.021503,97.56,30.51,0.51,5.46,11.03
28.75,77.25,2010,8,17,2.28,0.021584,97.51,29.74,0.51,5.46,11.03
28.25,77.25,2010,8,18,2.77,0.022081,97.56,28.71,0.41,4.3,11.13
28.75,77.25,2010,8,18,6.18,0.022332,97.5,28.48,0.41,4.3,11.13
28.25,77.25,2010,8,19,62.22,0.022311,97.79,28.68,0.23,2.38,11.23
28.75,77.25,2010,8,19,73.97,0.022353,97.74,28.49,0.23,2.38,11.23
28.25,77.25,2010,8,20,19.53,0.021997,97.9,27.69,0.36,3.7,11.15
28.75,77.25,2010,8,20,16.06,0.021991,97.88,27.86,0.36,3.7,11.15
28.25,77.25,2010,8,21,27.66,0.021728,97.72,27.71,0.34,3.56,11.14
28.75,77.25,2010,8,21,31.1,0.022107,97.61,27.31,0.34,3.56,11.14
28.25,77.25,2010,8,22,19.57,0.021271,97.58,26.82,0.27,2.86,11.02
28.75,77.25,2010,8,22,23.78,0.021737,97.45,26.72,0.27,2.86,11.02
28.25,77.25,2010,8,23,11.24,0.021537,97.5,28.24,0.52,5.4,10.83
28.75,77.25,2010,8,23,12.33,0.022084,97.4,28.64,0.52,5.4,10.83
28.25,77.25,2010,8,24,10.11,0.021829,97.48,29.56,0.47,4.92,10.73
28.75,77.25,2010,8,24,14.48,0.022006,97.42,29.41,0.47,4.92,10.73
28.25,77.25,2010,8,25,2.55,0.02117,97.79,28.71,0.36,3.67,10.68
28.75,77.25,2010,8,25,4.31,0.021416,97.75,28.53,0.36,3.67,10.68
28.25,77.25,2010,8,26,4.66,0.020181,97.96,26.93,0.54,5.49,10.78
28.75,77.25,2010,8,26,4.27,0.019806,97.94,26.63,0.54,5.49,10.78
28.25,77.25,2010,8,27,9.41,0.019404,97.87,28.39,0.58,5.94,10.77
28.75,77.25,2010,8,27,9.6,0.019604,97.82,28.44,0.58,5.94,10.77
28.25,77.25,2010,8,28,3.13,0.020484,97.8,28.64,0.47,4.8,10.85
28.75,77.25,2010,8,28,4.16,0.02072,97.73,29.1,0.47,4.8,10.85
28.25,77.25,2010,8,29,3.19,0.020492,97.75,29.25,0.58,5.86,10.54
28.75,77.25,2010,8,29,2.13,0.02038,97.69,29.14,0.58,5.86,10.54
28.25,77.25,2010,8,30,1.37,0.021115,97.62,28.92,0.56,5.56,10.65
28.75,77.25,2010,8,30,2.43,0.02096,97.58,28.9,0.56,5.56,10.65
28.25,77.25,2010,8,31,0.81,0.021188,97.62,28.52,0.48,4.76,10.84
28.75,77.25,2010,8,31,0.76,0.021394,97.59,28.27,0.48,4.76,10.84
28.25,77.25,2010,9,1,7.27,0.021608,97.84,28.73,0.41,4.06,10.99
28.75,77.25,2010,9,1,9.39,0.021707,97.8,28.71,0.41,4.06,10.99
28.25,77.25,2010,9,2,9.69,0.021681,97.87,28.72,0.38,3.74,10.99
28.75,77.25,2010,9,2,11.74,0.021874,97.81,28.59,0.38,3.74,10.99
28.25,77.25,2010,9,3,16.42,0.021609,97.76,28.92,0.56,5.57,10.96
28.75,77.25,2010,9,3,21.06,0.021844,97.7,28.85,0.56,5.57,10.96
28.25,77.25,2010,9,4,10.61,0.020541,97.67,28.35,0.38,3.86,11.02
28.75,77.25,2010,9,4,13.49,0.020697,97.63,27.83,0.38,3.86,11.02
28.25,77.25,2010,9,5,9.18,0.020736,97.78,27.92,0.24,2.34,10.78
28.75,77.25,2010,9,5,11.51,0.020651,97.75,27.5,0.24,2.34,10.78
28.25,77.25,2010,9,6,3.66,0.021062,97.72,28.3,0.51,5.03,10.93
28.75,77.25,2010,9,6,4.53,0.021216,97.68,28.43,0.51,5.03,10.93
28.25,77.25,2010,9,7,8.63,0.021572,97.65,27.89,0.35,3.38,10.9
28.75,77.25,2010,9,7,10.72,0.021738,97.61,27.82,0.35,3.38,10.9
28.25,77.25,2010,9,8,4.05,0.021142,97.85,27.39,0.41,4.03,10.99
28.75,77.25,2010,9,8,5.74,0.021131,97.82,27.33,0.41,4.03,10.99
28.25,77.25,2010,9,9,2.57,0.021138,97.9,27.8,0.35,3.38,10.79
28.75,77.25,2010,9,9,3.65,0.021131,97.89,27.74,0.35,3.38,10.79
28.25,77.25,2010,9,10,5.82,0.020942,97.76,27.48,0.52,5.04,10.73
28.75,77.25,2010,9,10,6.47,0.021026,97.74,27.6,0.52,5.04,10.73
28.25,77.25,2010,9,11,6.95,0.020415,97.8,27.39,0.42,4.11,10.93
28.75,77.25,2010,9,11,10.75,0.020477,97.77,27.4,0.42,4.11,10.93
28.25,77.25,2010,9,12,11.93,0.020775,97.92,28.22,0.34,3.22,10.75
28.75,77.25,2010,9,12,15.45,0.020578,97.88,27.8,0.34,3.22,10.75
28.25,77.25,2010,9,13,15.07,0.020294,97.84,27.23,0.45,4.38,10.87
28.75,77.25,2010,9,13,18.23,0.020613,97.79,26.65,0.45,4.38,10.87
28.25,77.25,2010,9,14,7.92,0.020038,97.79,27.52,0.52,4.97,10.62
28.75,77.25,2010,9,14,7.44,0.019889,97.74,27.35,0.52,4.97,10.62
28.25,77.25,2010,9,15,1.79,0.019663,97.87,27.47,0.48,4.54,10.38
28.75,77.25,2010,9,15,1.44,0.01936,97.83,27.4,0.48,4.54,10.38
28.25,77.25,2010,9,16,2.71,0.018456,97.94,26.73,0.56,5.35,9.95
28.75,77.25,2010,9,16,5.02,0.017948,97.9,26.47,0.56,5.35,9.95
28.25,77.25,2010,9,17,4.8,0.017679,97.94,26.24,0.55,5.19,9.99
28.75,77.25,2010,9,17,7.04,0.016805,97.89,25.99,0.55,5.19,9.99
28.25,77.25,2010,9,18,7,0.018381,97.91,25.45,0.49,4.59,10.18
28.75,77.25,2010,9,18,7.92,0.018182,97.89,24.82,0.49,4.59,10.18
28.25,77.25,2010,9,19,36.33,0.018258,98.04,24.36,0.18,1.69,10.48
28.75,77.25,2010,9,19,43.27,0.017828,98.05,23.81,0.18,1.69,10.48
28.25,77.25,2010,9,20,20.73,0.01919,98,25.42,0.34,3.21,10.67
28.75,77.25,2010,9,20,19.07,0.018747,98.02,25.17,0.34,3.21,10.67
28.25,77.25,2010,9,21,20.89,0.019922,98,26.97,0.28,2.55,10.74
28.75,77.25,2010,9,21,18.72,0.019894,97.98,26.65,0.28,2.55,10.74
28.25,77.25,2010,9,22,22.74,0.019644,98.05,26.2,0.37,3.47,10.86
28.75,77.25,2010,9,22,26.5,0.019479,98.02,25.92,0.37,3.47,10.86
28.25,77.25,2010,9,23,3.87,0.018496,98.07,26.48,0.4,3.64,10.57
28.75,77.25,2010,9,23,5.16,0.01893,98.03,26.25,0.4,3.64,10.57
28.25,77.25,2010,9,24,0.13,0.017452,98.18,25.56,0.63,5.84,9.7
28.75,77.25,2010,9,24,0.59,0.017266,98.14,25.51,0.63,5.84,9.7
28.25,77.25,2010,9,25,0.01,0.017291,98.31,25.76,0.68,6.03,9.24
28.75,77.25,2010,9,25,0.02,0.017461,98.24,25.37,0.68,6.03,9.24
28.25,77.25,2010,9,26,0,0.015577,98.47,24.45,0.69,6.15,8.83
28.75,77.25,2010,9,26,0,0.015758,98.41,23.97,0.69,6.15,8.83
28.25,77.25,2010,9,27,0,0.013832,98.49,23.31,0.68,6.18,8.81
28.75,77.25,2010,9,27,0,0.014283,98.43,22.87,0.68,6.18,8.81
28.25,77.25,2010,9,28,0,0.013203,98.47,22.92,0.69,6.19,8.49
28.75,77.25,2010,9,28,0,0.013528,98.4,22.41,0.69,6.19,8.49
28.25,77.25,2010,9,29,0,0.013868,98.53,23.61,0.71,6.15,8.46
28.75,77.25,2010,9,29,0,0.013957,98.47,23.08,0.71,6.15,8.46
28.25,77.25,2010,9,30,0,0.014538,98.5,23.95,0.68,5.95,8.97
28.75,77.25,2010,9,30,0,0.014625,98.44,23.26,0.68,5.95,8.97
28.25,77.25,2010,10,1,0,0.015144,98.43,24.78,0.68,5.91,9.19
28.75,77.25,2010,10,1,0,0.015082,98.38,24.24,0.68,5.91,9.19
28.25,77.25,2010,10,2,0.15,0.015903,98.44,25.51,0.66,5.75,9.31
28.75,77.25,2010,10,2,0.5,0.015689,98.39,25.12,0.66,5.75,9.31
28.25,77.25,2010,10,3,0,0.015813,98.44,25.67,0.69,5.86,9
28.75,77.25,2010,10,3,0,0.015784,98.39,25.25,0.69,5.86,9
28.25,77.25,2010,10,4,0,0.016366,98.32,25.91,0.67,5.8,9.16
28.75,77.25,2010,10,4,0,0.016113,98.28,25.4,0.67,5.8,9.16
28.25,77.25,2010,10,5,0,0.016354,98.24,25.15,0.68,5.74,8.91
28.75,77.25,2010,10,5,0,0.016417,98.19,25.04,0.68,5.74,8.91
28.25,77.25,2010,10,6,0,0.015472,98.25,24.74,0.69,5.74,8.87
28.75,77.25,2010,10,6,0,0.016115,98.2,24.83,0.69,5.74,8.87
